Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022],2023 [YR2023]
American Samoa,ASM,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,0.188,0.167,0.2
American Samoa,ASM,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,0.2,0.2,0
American Samoa,ASM,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,0.08,0.08,0.08
American Samoa,ASM,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,0,0,0
American Samoa,ASM,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,0.2,0.167,0.25
American Samoa,ASM,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,0.25,0.25,0.143
American Samoa,ASM,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,0.333,0.333,0.333
American Samoa,ASM,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,0,0,0.125
American Samoa,ASM,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,0.1,0.1,0.1
American Samoa,ASM,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,..,..,..
American Samoa,ASM,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,..,..,..
American Samoa,ASM,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,0,0,0
American Samoa,ASM,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,..,..,..
American Samoa,ASM,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,..,..,..
American Samoa,ASM,NADA metadata,SPI.D2.4.NADA,..,..,..
American Samoa,ASM,National Accounts base year,SPI.D5.2.2.NABY,0.5,1,1
American Samoa,ASM,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,..,..,..
American Samoa,ASM,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,20,20,40
American Samoa,ASM,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,..,..,..
American Samoa,ASM,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,22.625,20.7,18.475
American Samoa,ASM,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,..,..,..
American Samoa,ASM,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,..,..,..
American Samoa,ASM,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,..,..,..
American Samoa,ASM,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,0,0,1
American Samoa,ASM,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,1,1,1
American Samoa,ASM,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,0,0,0
American Samoa,ASM,SPI Overall Score,SPI.INDEX,..,..,..
American Samoa,ASM,System of national accounts in use,SPI.D5.2.1.SNAU,1,1,1
Andorra,AND,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,0,0,0
Andorra,AND,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,0,0,0
Andorra,AND,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,0,0,0
Andorra,AND,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,1,1,1
Andorra,AND,Business process,SPI.D5.2.10.GSBP,0,0,0
Andorra,AND,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,1,1,1
Andorra,AND,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,0,0,0
Andorra,AND,Central government accounting status,SPI.D5.2.7.CGOV,0,0,0
Andorra,AND,Classification of household consumption,SPI.D5.2.5.HOUS,0,0,0
Andorra,AND,Classification of national industry,SPI.D5.2.3.CNIN,0,0,0
Andorra,AND,Classification of status of employment,SPI.D5.2.6.EMPL,1,1,1
Andorra,AND,Compilation of government finance statistics,SPI.D5.2.8.FINA,0,0,1
Andorra,AND,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,0,0,0
Andorra,AND,CPI base year,SPI.D5.2.4.CPIBY,0,0,0
Andorra,AND,CRVS (WDI),SPI.D4.2.3.CRVS,1,1,1
Andorra,AND,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,0.6,0.6,0.6
Andorra,AND,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,0,0,0
Andorra,AND,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,..,0.673,0.673
Andorra,AND,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,..,0.707,0.707
Andorra,AND,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,..,0.933,0.933
Andorra,AND,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,..,0.79,0.79
Andorra,AND,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,..,0.933,0.933
Andorra,AND,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,..,0,0
Andorra,AND,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,1,1,1
Andorra,AND,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,0.307166666666667,0.292,0.319833333333333
Andorra,AND,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,0.3875,0.345333333333333,0.5555
Andorra,AND,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,0.389,0.318,0.2915
Andorra,AND,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,0.619,0.4445,0.7285
Andorra,AND,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,0.666666666666667,0.666666666666667,0.666666666666667
Andorra,AND,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,0.466,0.466,0.466
Andorra,AND,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,1,1,1
Andorra,AND,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,..,0.173,0.173
Andorra,AND,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,1,1,1
Andorra,AND,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,0.15,0.15,0.25
Andorra,AND,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,1,1,1
Andorra,AND,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,1,1,1
Andorra,AND,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,..,0.173,0.173
Andorra,AND,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,0.143,0.125,0.2
Andorra,AND,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,0.375,0.3,0.375
Andorra,AND,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,0.4,0.25,0.75
Andorra,AND,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,0.6,0.6,0.8
Andorra,AND,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,0,0,0
Andorra,AND,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,0.778,0.636,0.583
Andorra,AND,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),SPI.D3.16.INST,0.8,0.5,0.857
Andorra,AND,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,0.438,0.389,0.6
Andorra,AND,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,0.4,0.4,0.1
Andorra,AND,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,0.4,0.36,0.44
Andorra,AND,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,0.2,0.2,0.5
Andorra,AND,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,0.2,0.167,0.25
Andorra,AND,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,0.5,0.5,0.429
Andorra,AND,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,0.5,0.5,0.833
Andorra,AND,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,0.25,0.222,0.375
Andorra,AND,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,0.2,0.2,0.2
Andorra,AND,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,0.33,0.33,0.33
Andorra,AND,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,1,1,1
Andorra,AND,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,0,0,0
Andorra,AND,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,1,1,1
Andorra,AND,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,1,1,1
Andorra,AND,NADA metadata,SPI.D2.4.NADA,1,1,1
Andorra,AND,National Accounts base year,SPI.D5.2.2.NABY,0,0,0
Andorra,AND,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,..,0.673,0.673
Andorra,AND,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,60,60,60
Andorra,AND,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,..,55.7666666666667,55.7666666666667
Andorra,AND,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,38.65,33.43125,45.575
Andorra,AND,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,..,57.6416666666667,57.6416666666667
Andorra,AND,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,15,15,25
Andorra,AND,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,1,1,1
Andorra,AND,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Andorra,AND,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,1,1,1
Andorra,AND,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,0,0,0
Andorra,AND,SPI Overall Score,SPI.INDEX,..,44.3679166666667,48.7966666666667
Andorra,AND,System of national accounts in use,SPI.D5.2.1.SNAU,0.5,0.5,0.5
Angola,AGO,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,1,1,1
Angola,AGO,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,0,0,0
Angola,AGO,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,0,0,0
Angola,AGO,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,1,1,1
Angola,AGO,Business process,SPI.D5.2.10.GSBP,0,0,0
Angola,AGO,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,1,1,1
Angola,AGO,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,1,1,1
Angola,AGO,Central government accounting status,SPI.D5.2.7.CGOV,0,0,0
Angola,AGO,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Angola,AGO,Classification of national industry,SPI.D5.2.3.CNIN,1,1,1
Angola,AGO,Classification of status of employment,SPI.D5.2.6.EMPL,0,0,1
Angola,AGO,Compilation of government finance statistics,SPI.D5.2.8.FINA,0,0,0
Angola,AGO,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Angola,AGO,CPI base year,SPI.D5.2.4.CPIBY,0.5,0.5,0.5
Angola,AGO,CRVS (WDI),SPI.D4.2.3.CRVS,0,0,0
Angola,AGO,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,0.8,0.8,0.8
Angola,AGO,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,0.5,0.5,0.5
Angola,AGO,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,0.381,0.323,0.323
Angola,AGO,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,0.379,0.295,0.295
Angola,AGO,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,0.176,0.19,0.19
Angola,AGO,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,0.49,0.4,0.4
Angola,AGO,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,0.862,0.729,0.729
Angola,AGO,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,0,0,0
Angola,AGO,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,1,1,1
Angola,AGO,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,0.6525,0.651333333333333,0.656666666666667
Angola,AGO,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,0.7865,0.770166666666667,0.826333333333333
Angola,AGO,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,0.7835,0.7425,0.625
Angola,AGO,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,0.606,0.5725,0.757
Angola,AGO,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,1,1,1
Angola,AGO,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,0.668,0.668,0.668
Angola,AGO,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,0,0,0
Angola,AGO,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,0.262,0.241,0.241
Angola,AGO,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,..,..,..
Angola,AGO,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,0.4,0.4,0.5
Angola,AGO,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,..,..,..
Angola,AGO,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,..,..,..
Angola,AGO,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,0.262,0.241,0.241
Angola,AGO,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,1,1,0.6
Angola,AGO,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,0.875,0.9,0.875
Angola,AGO,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,1,1,1
Angola,AGO,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,0.8,0.8,0.8
Angola,AGO,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,0.667,0.667,0.5
Angola,AGO,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,0.9,0.818,0.75
Angola,AGO,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),SPI.D3.16.INST,0.4,0.367,0.714
Angola,AGO,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,0.812,0.778,0.8
Angola,AGO,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,0.6,0.7,0.7
Angola,AGO,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,0.64,0.6,0.64
Angola,AGO,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,0.4,0.4,0.5
Angola,AGO,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,0.4,0.333,0.5
Angola,AGO,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,0.875,0.875,1
Angola,AGO,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,0.944,0.944,0.833
Angola,AGO,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,0.5,0.444,0.75
Angola,AGO,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,0.6,0.533,0.7
Angola,AGO,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,0.67,0.67,0.67
Angola,AGO,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,0.67,0.67,0.67
Angola,AGO,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,1,1,1
Angola,AGO,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,1,1,1
Angola,AGO,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,..,..,..
Angola,AGO,NADA metadata,SPI.D2.4.NADA,1,1,1
Angola,AGO,National Accounts base year,SPI.D5.2.2.NABY,0,0,0
Angola,AGO,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,0.381,0.323,0.323
Angola,AGO,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,80,80,80
Angola,AGO,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,62.7,60.7666666666667,60.7666666666667
Angola,AGO,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,71.33125,69.74375,72.8875
Angola,AGO,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,48.25,47.725,47.725
Angola,AGO,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,40,40,50
Angola,AGO,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,1,1,1
Angola,AGO,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Angola,AGO,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,1,1,1
Angola,AGO,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,0.5,0.5,0.5
Angola,AGO,SPI Overall Score,SPI.INDEX,60.45625,59.6470833333333,62.2758333333333
Angola,AGO,System of national accounts in use,SPI.D5.2.1.SNAU,0.5,0.5,0.5
Antigua and Barbuda,ATG,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,0.5,0.5,0.5
Antigua and Barbuda,ATG,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,0,0,0
Antigua and Barbuda,ATG,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,0,0,0
Antigua and Barbuda,ATG,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,1,1,1
Antigua and Barbuda,ATG,Business process,SPI.D5.2.10.GSBP,0,0,0
Antigua and Barbuda,ATG,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,1,1,1
Antigua and Barbuda,ATG,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,0,0,0
Antigua and Barbuda,ATG,Central government accounting status,SPI.D5.2.7.CGOV,0,0,0
Antigua and Barbuda,ATG,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Antigua and Barbuda,ATG,Classification of national industry,SPI.D5.2.3.CNIN,0.5,0.5,0.5
Antigua and Barbuda,ATG,Classification of status of employment,SPI.D5.2.6.EMPL,0,0,0
Antigua and Barbuda,ATG,Compilation of government finance statistics,SPI.D5.2.8.FINA,0,0,0
Antigua and Barbuda,ATG,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Antigua and Barbuda,ATG,CPI base year,SPI.D5.2.4.CPIBY,0.5,0.5,0.5
Antigua and Barbuda,ATG,CRVS (WDI),SPI.D4.2.3.CRVS,1,1,1
Antigua and Barbuda,ATG,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,0.6,0.6,0.6
Antigua and Barbuda,ATG,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,0.5,0.5,0.5
Antigua and Barbuda,ATG,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,0.366,0.307,0.307
Antigua and Barbuda,ATG,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,0.14,0.107,0.107
Antigua and Barbuda,ATG,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,0.274,0.257,0.257
Antigua and Barbuda,ATG,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,0.379,0.298,0.298
Antigua and Barbuda,ATG,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,0.567,0.5,0.5
Antigua and Barbuda,ATG,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,0.471,0.371,0.371
Antigua and Barbuda,ATG,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,0,0,1
Antigua and Barbuda,ATG,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,0.570666666666667,0.588,0.533333333333333
Antigua and Barbuda,ATG,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,0.720833333333333,0.625333333333333,0.720833333333333
Antigua and Barbuda,ATG,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,0.778,0.697,0.625
Antigua and Barbuda,ATG,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,0.5125,0.5055,0.7235
Antigua and Barbuda,ATG,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,0.833333333333333,0.666666666666667,0.666666666666667
Antigua and Barbuda,ATG,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,0,0,0
Antigua and Barbuda,ATG,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,1,1,1
Antigua and Barbuda,ATG,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,0.345,0.298,0.298
Antigua and Barbuda,ATG,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,0,0,0
Antigua and Barbuda,ATG,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,0.4,0.4,0.45
Antigua and Barbuda,ATG,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,1,1,1
Antigua and Barbuda,ATG,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,1,1,1
Antigua and Barbuda,ATG,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,0.345,0.298,0.298
Antigua and Barbuda,ATG,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,0.714,0.625,0.6
Antigua and Barbuda,ATG,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,0.625,0.5,0.625
Antigua and Barbuda,ATG,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,0.8,0.625,1
Antigua and Barbuda,ATG,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,1,1,0.8
Antigua and Barbuda,ATG,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,0.667,0.667,0.5
Antigua and Barbuda,ATG,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,0.889,0.727,0.75
Antigua and Barbuda,ATG,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),SPI.D3.16.INST,0.4,0.4,0.714
Antigua and Barbuda,ATG,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,0.625,0.611,0.733
Antigua and Barbuda,ATG,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,0.4,0.5,0.4
Antigua and Barbuda,ATG,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,0.76,0.72,0.76
Antigua and Barbuda,ATG,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,0.6,0.6,0.333
Antigua and Barbuda,ATG,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,0.2,0.333,0.25
Antigua and Barbuda,ATG,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,0.75,0.75,0.857
